ion,mz_4dp,feature_id,cluster_mz
pos,161.0115,pos_mz_161.0118_06111,161.0118
pos,161.0116,pos_mz_161.0118_06111,161.0118
pos,161.0117,pos_mz_161.0118_06111,161.0118
pos,161.0118,pos_mz_161.0118_06111,161.0118
pos,161.0119,pos_mz_161.0118_06111,161.0118
pos,161.012,pos_mz_161.0118_06111,161.0118
pos,161.0121,pos_mz_161.0118_06111,161.0118
pos,161.0381,pos_mz_161.0384_06117,161.0384
pos,161.0382,pos_mz_161.0384_06117,161.0384
pos,161.0383,pos_mz_161.0384_06117,161.0384
pos,161.0384,pos_mz_161.0384_06117,161.0384
pos,161.0385,pos_mz_161.0384_06117,161.0384
pos,161.0386,pos_mz_161.0384_06117,161.0384
pos,161.0387,pos_mz_161.0384_06117,161.0384
pos,161.0388,pos_mz_161.0384_06117,161.0384
pos,162.0575,pos_mz_162.0580_06166,162.058
pos,162.0576,pos_mz_162.0580_06166,162.058
pos,162.0577,pos_mz_162.0580_06166,162.058
pos,162.0578,pos_mz_162.0580_06166,162.058
pos,162.0579,pos_mz_162.0580_06166,162.058
pos,162.058,pos_mz_162.0580_06166,162.058
pos,162.0581,pos_mz_162.0580_06166,162.058
pos,163.0173,pos_mz_163.0178_06202,163.0178
pos,163.0175,pos_mz_163.0178_06202,163.0178
pos,163.0176,pos_mz_163.0178_06202,163.0178
pos,163.0177,pos_mz_163.0178_06202,163.0178
pos,163.0178,pos_mz_163.0178_06202,163.0178
pos,163.0179,pos_mz_163.0178_06202,163.0178
pos,163.018,pos_mz_163.0178_06202,163.0178
pos,163.0181,pos_mz_163.0178_06202,163.0178
pos,163.0537,pos_mz_163.0541_06217,163.0541
pos,163.0538,pos_mz_163.0541_06217,163.0541
pos,163.0539,pos_mz_163.0541_06217,163.0541
pos,163.054,pos_mz_163.0541_06217,163.0541
pos,163.0541,pos_mz_163.0541_06217,163.0541
pos,163.0542,pos_mz_163.0541_06217,163.0541
pos,163.0543,pos_mz_163.0541_06217,163.0541
pos,163.0544,pos_mz_163.0541_06217,163.0541
pos,163.0545,pos_mz_163.0541_06217,163.0541
pos,163.0749,pos_mz_163.0751_06228,163.0751
pos,163.075,pos_mz_163.0751_06228,163.0751
pos,163.0751,pos_mz_163.0751_06228,163.0751
pos,163.0752,pos_mz_163.0751_06228,163.0751
pos,163.0861,pos_mz_163.0862_06233,163.0862
pos,163.0862,pos_mz_163.0862_06233,163.0862
pos,163.0863,pos_mz_163.0862_06233,163.0862
pos,163.0864,pos_mz_163.0862_06233,163.0862
pos,163.0865,pos_mz_163.0862_06233,163.0862
pos,163.0866,pos_mz_163.0862_06233,163.0862
pos,163.0868,pos_mz_163.0862_06233,163.0862
pos,163.1319,pos_mz_163.1326_06244,163.1326
pos,163.132,pos_mz_163.1326_06244,163.1326
pos,163.1322,pos_mz_163.1326_06244,163.1326
pos,163.1323,pos_mz_163.1326_06244,163.1326
pos,163.1324,pos_mz_163.1326_06244,163.1326
pos,163.1325,pos_mz_163.1326_06244,163.1326
pos,163.1326,pos_mz_163.1326_06244,163.1326
pos,163.1327,pos_mz_163.1326_06244,163.1326
pos,163.1473,pos_mz_163.1477_06247,163.1477
pos,163.1474,pos_mz_163.1477_06247,163.1477
pos,163.1475,pos_mz_163.1477_06247,163.1477
pos,163.1476,pos_mz_163.1477_06247,163.1477
pos,163.1477,pos_mz_163.1477_06247,163.1477
pos,163.1478,pos_mz_163.1477_06247,163.1477
pos,163.1479,pos_mz_163.1477_06247,163.1477
pos,164.0125,pos_mz_164.0129_06260,164.0129
pos,164.0126,pos_mz_164.0129_06260,164.0129
pos,164.0127,pos_mz_164.0129_06260,164.0129
pos,164.0128,pos_mz_164.0129_06260,164.0129
pos,164.0129,pos_mz_164.0129_06260,164.0129
pos,164.013,pos_mz_164.0129_06260,164.0129
pos,164.0131,pos_mz_164.0129_06260,164.0129
pos,164.0132,pos_mz_164.0129_06260,164.0129
pos,164.0133,pos_mz_164.0129_06260,164.0129
pos,164.997,pos_mz_164.9973_06308,164.9973
pos,164.9971,pos_mz_164.9973_06308,164.9973
pos,164.9972,pos_mz_164.9973_06308,164.9973
pos,164.9973,pos_mz_164.9973_06308,164.9973
pos,164.9974,pos_mz_164.9973_06308,164.9973
pos,165.0538,pos_mz_165.0543_06325,165.0543
pos,165.0539,pos_mz_165.0543_06325,165.0543
pos,165.054,pos_mz_165.0543_06325,165.0543
pos,165.0541,pos_mz_165.0543_06325,165.0543
pos,165.0542,pos_mz_165.0543_06325,165.0543
pos,165.0543,pos_mz_165.0543_06325,165.0543
pos,165.0544,pos_mz_165.0543_06325,165.0543
pos,165.0545,pos_mz_165.0543_06325,165.0543
pos,165.0546,pos_mz_165.0543_06325,165.0543
pos,165.1266,pos_mz_165.1269_06343,165.1269
pos,165.1267,pos_mz_165.1269_06343,165.1269
pos,165.1268,pos_mz_165.1269_06343,165.1269
pos,165.1269,pos_mz_165.1269_06343,165.1269
pos,165.127,pos_mz_165.1269_06343,165.1269
pos,165.1271,pos_mz_165.1269_06343,165.1269
pos,165.1272,pos_mz_165.1269_06343,165.1269
pos,165.1273,pos_mz_165.1269_06343,165.1269
pos,165.1629,pos_mz_165.1634_06346,165.1634
pos,165.163,pos_mz_165.1634_06346,165.1634
pos,165.1631,pos_mz_165.1634_06346,165.1634
pos,165.1632,pos_mz_165.1634_06346,165.1634
pos,165.1633,pos_mz_165.1634_06346,165.1634
pos,165.1634,pos_mz_165.1634_06346,165.1634
pos,165.1635,pos_mz_165.1634_06346,165.1634
pos,165.1636,pos_mz_165.1634_06346,165.1634
pos,165.968,pos_mz_165.9682_06367,165.9682
pos,165.9681,pos_mz_165.9682_06367,165.9682
pos,165.9682,pos_mz_165.9682_06367,165.9682
pos,165.9683,pos_mz_165.9682_06367,165.9682
pos,165.9684,pos_mz_165.9682_06367,165.9682
pos,165.9685,pos_mz_165.9682_06367,165.9682
pos,165.9686,pos_mz_165.9682_06367,165.9682
pos,165.9687,pos_mz_165.9682_06367,165.9682
pos,166.9673,pos_mz_166.9679_06411,166.9679
pos,166.9674,pos_mz_166.9679_06411,166.9679
pos,166.9675,pos_mz_166.9679_06411,166.9679
pos,166.9676,pos_mz_166.9679_06411,166.9679
pos,166.9677,pos_mz_166.9679_06411,166.9679
pos,166.9678,pos_mz_166.9679_06411,166.9679
pos,166.9679,pos_mz_166.9679_06411,166.9679
pos,166.968,pos_mz_166.9679_06411,166.9679
pos,166.9704,pos_mz_166.9707_06413,166.9707
pos,166.9705,pos_mz_166.9707_06413,166.9707
pos,166.9706,pos_mz_166.9707_06413,166.9707
pos,166.9707,pos_mz_166.9707_06413,166.9707
pos,166.9708,pos_mz_166.9707_06413,166.9707
pos,166.9709,pos_mz_166.9707_06413,166.9707
pos,166.971,pos_mz_166.9707_06413,166.9707
pos,167.0698,pos_mz_167.0700_06438,167.07
pos,167.0699,pos_mz_167.0700_06438,167.07
pos,167.07,pos_mz_167.0700_06438,167.07
pos,167.0701,pos_mz_167.0700_06438,167.07
pos,167.0702,pos_mz_167.0700_06438,167.07
pos,167.0703,pos_mz_167.0700_06438,167.07
pos,167.0704,pos_mz_167.0700_06438,167.07
pos,167.0705,pos_mz_167.0700_06438,167.07
pos,167.1035,pos_mz_167.1040_06445,167.104
pos,167.1036,pos_mz_167.1040_06445,167.104
pos,167.1037,pos_mz_167.1040_06445,167.104
pos,167.1038,pos_mz_167.1040_06445,167.104
pos,167.1039,pos_mz_167.1040_06445,167.104
pos,167.104,pos_mz_167.1040_06445,167.104
pos,167.1041,pos_mz_167.1040_06445,167.104
pos,167.1042,pos_mz_167.1040_06445,167.104
pos,167.1043,pos_mz_167.1040_06445,167.104
pos,168.9641,pos_mz_168.9645_06500,168.9645
pos,168.9642,pos_mz_168.9645_06500,168.9645
pos,168.9643,pos_mz_168.9645_06500,168.9645
pos,168.9644,pos_mz_168.9645_06500,168.9645
pos,168.9645,pos_mz_168.9645_06500,168.9645
pos,168.9646,pos_mz_168.9645_06500,168.9645
pos,168.9647,pos_mz_168.9645_06500,168.9645
pos,168.9648,pos_mz_168.9645_06500,168.9645
pos,168.9649,pos_mz_168.9645_06500,168.9645
pos,169.0854,pos_mz_169.0855_06523,169.0855
pos,169.0855,pos_mz_169.0855_06523,169.0855
pos,169.0856,pos_mz_169.0855_06523,169.0855
pos,169.0857,pos_mz_169.0855_06523,169.0855
pos,169.0858,pos_mz_169.0855_06523,169.0855
pos,169.0859,pos_mz_169.0855_06523,169.0855
pos,169.0861,pos_mz_169.0855_06523,169.0855
pos,169.1214,pos_mz_169.1220_06532,169.122
pos,169.1215,pos_mz_169.1220_06532,169.122
pos,169.1217,pos_mz_169.1220_06532,169.122
pos,169.1218,pos_mz_169.1220_06532,169.122
pos,169.1219,pos_mz_169.1220_06532,169.122
pos,169.122,pos_mz_169.1220_06532,169.122
pos,169.1221,pos_mz_169.1220_06532,169.122
pos,169.1222,pos_mz_169.1220_06532,169.122
pos,170.9628,pos_mz_170.9635_06597,170.9635
pos,170.963,pos_mz_170.9635_06597,170.9635
pos,170.9631,pos_mz_170.9635_06597,170.9635
pos,170.9632,pos_mz_170.9635_06597,170.9635
pos,170.9633,pos_mz_170.9635_06597,170.9635
pos,170.9634,pos_mz_170.9635_06597,170.9635
pos,170.9635,pos_mz_170.9635_06597,170.9635
pos,171.0988,pos_mz_171.0990_06623,171.099
pos,171.0989,pos_mz_171.0990_06623,171.099
pos,171.099,pos_mz_171.0990_06623,171.099
pos,171.0991,pos_mz_171.0990_06623,171.099
pos,171.1007,pos_mz_171.1012_06625,171.1012
pos,171.1008,pos_mz_171.1012_06625,171.1012
pos,171.1009,pos_mz_171.1012_06625,171.1012
pos,171.101,pos_mz_171.1012_06625,171.1012
pos,171.1011,pos_mz_171.1012_06625,171.1012
pos,171.1012,pos_mz_171.1012_06625,171.1012
pos,171.1013,pos_mz_171.1012_06625,171.1012
pos,171.1014,pos_mz_171.1012_06625,171.1012
pos,171.1015,pos_mz_171.1012_06625,171.1012
pos,171.137,pos_mz_171.1377_06634,171.1377
pos,171.1371,pos_mz_171.1377_06634,171.1377
pos,171.1372,pos_mz_171.1377_06634,171.1377
pos,171.1373,pos_mz_171.1377_06634,171.1377
pos,171.1374,pos_mz_171.1377_06634,171.1377
pos,171.1375,pos_mz_171.1377_06634,171.1377
pos,171.1376,pos_mz_171.1377_06634,171.1377
pos,171.1377,pos_mz_171.1377_06634,171.1377
pos,171.1378,pos_mz_171.1377_06634,171.1377
pos,171.1488,pos_mz_171.1489_06639,171.1489
pos,171.1489,pos_mz_171.1489_06639,171.1489
pos,171.149,pos_mz_171.1489_06639,171.1489
pos,171.1491,pos_mz_171.1489_06639,171.1489
pos,172.1687,pos_mz_172.1692_06694,172.1692
pos,172.1688,pos_mz_172.1692_06694,172.1692
pos,172.1689,pos_mz_172.1692_06694,172.1692
pos,172.169,pos_mz_172.1692_06694,172.1692
pos,172.1691,pos_mz_172.1692_06694,172.1692
pos,172.1692,pos_mz_172.1692_06694,172.1692
pos,172.1693,pos_mz_172.1692_06694,172.1692
pos,173.0114,pos_mz_173.0119_06729,173.0119
pos,173.0115,pos_mz_173.0119_06729,173.0119
pos,173.0116,pos_mz_173.0119_06729,173.0119
pos,173.0117,pos_mz_173.0119_06729,173.0119
pos,173.0118,pos_mz_173.0119_06729,173.0119
pos,173.0119,pos_mz_173.0119_06729,173.0119
pos,173.012,pos_mz_173.0119_06729,173.0119
pos,173.0803,pos_mz_173.0805_06747,173.0805
pos,173.0804,pos_mz_173.0805_06747,173.0805
pos,173.0805,pos_mz_173.0805_06747,173.0805
pos,173.0806,pos_mz_173.0805_06747,173.0805
pos,173.0807,pos_mz_173.0805_06747,173.0805
pos,173.0808,pos_mz_173.0805_06747,173.0805
pos,173.1528,pos_mz_173.1531_06766,173.1531
pos,173.1529,pos_mz_173.1531_06766,173.1531
pos,173.153,pos_mz_173.1531_06766,173.1531
pos,173.1531,pos_mz_173.1531_06766,173.1531
pos,173.1532,pos_mz_173.1531_06766,173.1531
pos,173.1533,pos_mz_173.1531_06766,173.1531
pos,173.1534,pos_mz_173.1531_06766,173.1531
pos,174.1117,pos_mz_174.1121_06820,174.1121
pos,174.1118,pos_mz_174.1121_06820,174.1121
pos,174.1119,pos_mz_174.1121_06820,174.1121
pos,174.112,pos_mz_174.1121_06820,174.1121
pos,174.1121,pos_mz_174.1121_06820,174.1121
pos,174.1122,pos_mz_174.1121_06820,174.1121
pos,174.1123,pos_mz_174.1121_06820,174.1121
pos,174.1124,pos_mz_174.1121_06820,174.1121
pos,174.1125,pos_mz_174.1121_06820,174.1121
pos,174.1273,pos_mz_174.1274_06823,174.1274
pos,174.1274,pos_mz_174.1274_06823,174.1274
pos,174.1275,pos_mz_174.1274_06823,174.1274
pos,174.1276,pos_mz_174.1274_06823,174.1274
pos,174.1277,pos_mz_174.1274_06823,174.1274
pos,174.1278,pos_mz_174.1274_06823,174.1274
pos,174.9845,pos_mz_174.9847_06853,174.9847
pos,174.9846,pos_mz_174.9847_06853,174.9847
pos,174.9847,pos_mz_174.9847_06853,174.9847
pos,174.9848,pos_mz_174.9847_06853,174.9847
pos,174.9849,pos_mz_174.9847_06853,174.9847
pos,175.0175,pos_mz_175.0179_06868,175.0179
pos,175.0176,pos_mz_175.0179_06868,175.0179
pos,175.0177,pos_mz_175.0179_06868,175.0179
pos,175.0178,pos_mz_175.0179_06868,175.0179
pos,175.0179,pos_mz_175.0179_06868,175.0179
pos,175.018,pos_mz_175.0179_06868,175.0179
pos,175.1108,pos_mz_175.1113_06895,175.1113
pos,175.1109,pos_mz_175.1113_06895,175.1113
pos,175.111,pos_mz_175.1113_06895,175.1113
pos,175.1111,pos_mz_175.1113_06895,175.1113
pos,175.1112,pos_mz_175.1113_06895,175.1113
pos,175.1113,pos_mz_175.1113_06895,175.1113
pos,175.1114,pos_mz_175.1113_06895,175.1113
pos,175.1115,pos_mz_175.1113_06895,175.1113
pos,175.1116,pos_mz_175.1113_06895,175.1113
pos,175.1301,pos_mz_175.1307_06903,175.1307
pos,175.1302,pos_mz_175.1307_06903,175.1307
pos,175.1303,pos_mz_175.1307_06903,175.1307
pos,175.1304,pos_mz_175.1307_06903,175.1307
pos,175.1305,pos_mz_175.1307_06903,175.1307
pos,175.1306,pos_mz_175.1307_06903,175.1307
pos,175.1307,pos_mz_175.1307_06903,175.1307
pos,175.1308,pos_mz_175.1307_06903,175.1307
pos,175.9838,pos_mz_175.9841_06924,175.9841
pos,175.9839,pos_mz_175.9841_06924,175.9841
pos,175.984,pos_mz_175.9841_06924,175.9841
pos,175.9841,pos_mz_175.9841_06924,175.9841
pos,175.9842,pos_mz_175.9841_06924,175.9841
pos,175.9843,pos_mz_175.9841_06924,175.9841
pos,176.9802,pos_mz_176.9802_06999,176.9802
pos,176.9803,pos_mz_176.9802_06999,176.9802
pos,176.9804,pos_mz_176.9802_06999,176.9802
pos,176.9805,pos_mz_176.9802_06999,176.9802
pos,177.0332,pos_mz_177.0336_07022,177.0336
pos,177.0333,pos_mz_177.0336_07022,177.0336
pos,177.0334,pos_mz_177.0336_07022,177.0336
pos,177.0335,pos_mz_177.0336_07022,177.0336
pos,177.0336,pos_mz_177.0336_07022,177.0336
pos,177.0337,pos_mz_177.0336_07022,177.0336
pos,177.0539,pos_mz_177.0542_07032,177.0542
pos,177.054,pos_mz_177.0542_07032,177.0542
pos,177.0541,pos_mz_177.0542_07032,177.0542
pos,177.0542,pos_mz_177.0542_07032,177.0542
pos,177.0543,pos_mz_177.0542_07032,177.0542
pos,177.0544,pos_mz_177.0542_07032,177.0542
pos,177.0545,pos_mz_177.0542_07032,177.0542
pos,177.0546,pos_mz_177.0542_07032,177.0542
pos,177.0695,pos_mz_177.0699_07037,177.0699
pos,177.0696,pos_mz_177.0699_07037,177.0699
pos,177.0697,pos_mz_177.0699_07037,177.0699
pos,177.0698,pos_mz_177.0699_07037,177.0699
pos,177.0699,pos_mz_177.0699_07037,177.0699
pos,177.07,pos_mz_177.0699_07037,177.0699
pos,177.0701,pos_mz_177.0699_07037,177.0699
pos,177.1265,pos_mz_177.1269_07059,177.1269
pos,177.1266,pos_mz_177.1269_07059,177.1269
pos,177.1267,pos_mz_177.1269_07059,177.1269
pos,177.1268,pos_mz_177.1269_07059,177.1269
pos,177.1269,pos_mz_177.1269_07059,177.1269
pos,177.127,pos_mz_177.1269_07059,177.1269
pos,177.1271,pos_mz_177.1269_07059,177.1269
pos,177.1272,pos_mz_177.1269_07059,177.1269
pos,177.1273,pos_mz_177.1269_07059,177.1269
pos,177.1631,pos_mz_177.1634_07069,177.1634
pos,177.1632,pos_mz_177.1634_07069,177.1634
pos,177.1633,pos_mz_177.1634_07069,177.1634
pos,177.1634,pos_mz_177.1634_07069,177.1634
pos,177.1635,pos_mz_177.1634_07069,177.1634
pos,177.1636,pos_mz_177.1634_07069,177.1634
pos,178.0346,pos_mz_178.0352_07106,178.0352
pos,178.0347,pos_mz_178.0352_07106,178.0352
pos,178.0348,pos_mz_178.0352_07106,178.0352
pos,178.0349,pos_mz_178.0352_07106,178.0352
pos,178.035,pos_mz_178.0352_07106,178.0352
pos,178.0351,pos_mz_178.0352_07106,178.0352
pos,178.0352,pos_mz_178.0352_07106,178.0352
pos,179.0008,pos_mz_179.0009_07165,179.0009
pos,179.0009,pos_mz_179.0009_07165,179.0009
pos,179.001,pos_mz_179.0009_07165,179.0009
pos,179.0011,pos_mz_179.0009_07165,179.0009
pos,179.0012,pos_mz_179.0009_07165,179.0009
pos,179.0013,pos_mz_179.0009_07165,179.0009
pos,179.0014,pos_mz_179.0009_07165,179.0009
pos,179.0015,pos_mz_179.0009_07165,179.0009
pos,179.0379,pos_mz_179.0383_07182,179.0383
pos,179.038,pos_mz_179.0383_07182,179.0383
pos,179.0381,pos_mz_179.0383_07182,179.0383
pos,179.0382,pos_mz_179.0383_07182,179.0383
pos,179.0383,pos_mz_179.0383_07182,179.0383
pos,179.0384,pos_mz_179.0383_07182,179.0383
pos,179.0385,pos_mz_179.0383_07182,179.0383
pos,179.0386,pos_mz_179.0383_07182,179.0383
pos,179.1037,pos_mz_179.1040_07206,179.104
pos,179.1038,pos_mz_179.1040_07206,179.104
pos,179.1039,pos_mz_179.1040_07206,179.104
pos,179.104,pos_mz_179.1040_07206,179.104
pos,179.1041,pos_mz_179.1040_07206,179.104
pos,179.1042,pos_mz_179.1040_07206,179.104
pos,179.1043,pos_mz_179.1040_07206,179.104
pos,179.1044,pos_mz_179.1040_07206,179.104
pos,181.1193,pos_mz_181.1194_07343,181.1194
pos,181.1194,pos_mz_181.1194_07343,181.1194
pos,181.1195,pos_mz_181.1194_07343,181.1194
pos,181.1196,pos_mz_181.1194_07343,181.1194
pos,181.1197,pos_mz_181.1194_07343,181.1194
pos,181.1198,pos_mz_181.1194_07343,181.1194
pos,181.1199,pos_mz_181.1194_07343,181.1194
pos,181.12,pos_mz_181.1194_07343,181.1194
pos,181.1212,pos_mz_181.1220_07344,181.122
pos,181.1213,pos_mz_181.1220_07344,181.122
pos,181.1214,pos_mz_181.1220_07344,181.122
pos,181.1216,pos_mz_181.1220_07344,181.122
pos,181.1217,pos_mz_181.1220_07344,181.122
pos,181.1218,pos_mz_181.1220_07344,181.122
pos,181.1219,pos_mz_181.1220_07344,181.122
pos,181.122,pos_mz_181.1220_07344,181.122
pos,181.1221,pos_mz_181.1220_07344,181.122
pos,182.9012,pos_mz_182.9019_07398,182.9019
pos,182.9013,pos_mz_182.9019_07398,182.9019
pos,182.9014,pos_mz_182.9019_07398,182.9019
pos,182.9016,pos_mz_182.9019_07398,182.9019
pos,182.9017,pos_mz_182.9019_07398,182.9019
pos,182.9018,pos_mz_182.9019_07398,182.9019
pos,182.9019,pos_mz_182.9019_07398,182.9019
pos,182.902,pos_mz_182.9019_07398,182.9019
pos,182.9021,pos_mz_182.9019_07398,182.9019
pos,183.0221,pos_mz_183.0228_07416,183.0228
pos,183.0222,pos_mz_183.0228_07416,183.0228
pos,183.0223,pos_mz_183.0228_07416,183.0228
pos,183.0224,pos_mz_183.0228_07416,183.0228
pos,183.0225,pos_mz_183.0228_07416,183.0228
pos,183.0226,pos_mz_183.0228_07416,183.0228
pos,183.0227,pos_mz_183.0228_07416,183.0228
pos,183.0228,pos_mz_183.0228_07416,183.0228
pos,183.0229,pos_mz_183.0228_07416,183.0228
pos,183.023,pos_mz_183.0228_07416,183.0228
pos,183.1005,pos_mz_183.1011_07441,183.1011
pos,183.1006,pos_mz_183.1011_07441,183.1011
pos,183.1007,pos_mz_183.1011_07441,183.1011
pos,183.1008,pos_mz_183.1011_07441,183.1011
pos,183.1009,pos_mz_183.1011_07441,183.1011
pos,183.101,pos_mz_183.1011_07441,183.1011
pos,183.1011,pos_mz_183.1011_07441,183.1011
pos,183.1012,pos_mz_183.1011_07441,183.1011
pos,183.1013,pos_mz_183.1011_07441,183.1011
pos,183.1014,pos_mz_183.1011_07441,183.1011
pos,183.1346,pos_mz_183.1351_07445,183.1351
pos,183.1347,pos_mz_183.1351_07445,183.1351
pos,183.1348,pos_mz_183.1351_07445,183.1351
pos,183.1349,pos_mz_183.1351_07445,183.1351
pos,183.135,pos_mz_183.1351_07445,183.1351
pos,183.1351,pos_mz_183.1351_07445,183.1351
pos,183.1352,pos_mz_183.1351_07445,183.1351
pos,183.1353,pos_mz_183.1351_07445,183.1351
pos,183.1354,pos_mz_183.1351_07445,183.1351
pos,183.1355,pos_mz_183.1351_07445,183.1351
pos,183.9782,pos_mz_183.9786_07462,183.9786
pos,183.9783,pos_mz_183.9786_07462,183.9786
pos,183.9784,pos_mz_183.9786_07462,183.9786
pos,183.9785,pos_mz_183.9786_07462,183.9786
pos,183.9786,pos_mz_183.9786_07462,183.9786
pos,183.9787,pos_mz_183.9786_07462,183.9786
pos,183.9788,pos_mz_183.9786_07462,183.9786
pos,183.9789,pos_mz_183.9786_07462,183.9786
pos,183.9842,pos_mz_183.9846_07464,183.9846
pos,183.9843,pos_mz_183.9846_07464,183.9846
pos,183.9844,pos_mz_183.9846_07464,183.9846
pos,183.9845,pos_mz_183.9846_07464,183.9846
pos,183.9846,pos_mz_183.9846_07464,183.9846
pos,183.9847,pos_mz_183.9846_07464,183.9846
pos,183.9848,pos_mz_183.9846_07464,183.9846
pos,183.9849,pos_mz_183.9846_07464,183.9846
pos,183.985,pos_mz_183.9846_07464,183.9846
pos,183.9851,pos_mz_183.9846_07464,183.9846
pos,184.9686,pos_mz_184.9690_07517,184.969
pos,184.9687,pos_mz_184.9690_07517,184.969
pos,184.9688,pos_mz_184.9690_07517,184.969
pos,184.9689,pos_mz_184.9690_07517,184.969
pos,184.969,pos_mz_184.9690_07517,184.969
pos,184.9691,pos_mz_184.9690_07517,184.969
pos,184.9922,pos_mz_184.9929_07526,184.9929
pos,184.9923,pos_mz_184.9929_07526,184.9929
pos,184.9924,pos_mz_184.9929_07526,184.9929
pos,184.9925,pos_mz_184.9929_07526,184.9929
pos,184.9926,pos_mz_184.9929_07526,184.9929
pos,184.9927,pos_mz_184.9929_07526,184.9929
pos,184.9928,pos_mz_184.9929_07526,184.9929
pos,184.9929,pos_mz_184.9929_07526,184.9929
pos,184.993,pos_mz_184.9929_07526,184.9929
pos,185.1141,pos_mz_185.1144_07555,185.1144
pos,185.1142,pos_mz_185.1144_07555,185.1144
pos,185.1143,pos_mz_185.1144_07555,185.1144
pos,185.1144,pos_mz_185.1144_07555,185.1144
pos,185.1145,pos_mz_185.1144_07555,185.1144
pos,185.1146,pos_mz_185.1144_07555,185.1144
pos,185.1147,pos_mz_185.1144_07555,185.1144
pos,185.1148,pos_mz_185.1144_07555,185.1144
pos,185.1164,pos_mz_185.1168_07558,185.1168
pos,185.1165,pos_mz_185.1168_07558,185.1168
pos,185.1166,pos_mz_185.1168_07558,185.1168
pos,185.1167,pos_mz_185.1168_07558,185.1168
pos,185.1168,pos_mz_185.1168_07558,185.1168
pos,185.1169,pos_mz_185.1168_07558,185.1168
pos,185.117,pos_mz_185.1168_07558,185.1168
pos,185.1171,pos_mz_185.1168_07558,185.1168
pos,185.1172,pos_mz_185.1168_07558,185.1168
pos,185.1173,pos_mz_185.1168_07558,185.1168
pos,187.1256,pos_mz_187.1258_07659,187.1258
pos,187.1257,pos_mz_187.1258_07659,187.1258
pos,187.1258,pos_mz_187.1258_07659,187.1258
pos,187.1259,pos_mz_187.1258_07659,187.1258
pos,187.126,pos_mz_187.1258_07659,187.1258
pos,187.1261,pos_mz_187.1258_07659,187.1258
pos,187.1262,pos_mz_187.1258_07659,187.1258
pos,187.1263,pos_mz_187.1258_07659,187.1258
pos,191.0484,pos_mz_191.0488_07802,191.0488
pos,191.0485,pos_mz_191.0488_07802,191.0488
pos,191.0486,pos_mz_191.0488_07802,191.0488
pos,191.0487,pos_mz_191.0488_07802,191.0488
pos,191.0488,pos_mz_191.0488_07802,191.0488
pos,191.0489,pos_mz_191.0488_07802,191.0488
pos,191.049,pos_mz_191.0488_07802,191.0488
pos,191.0491,pos_mz_191.0488_07802,191.0488
pos,191.0492,pos_mz_191.0488_07802,191.0488
pos,191.0847,pos_mz_191.0852_07812,191.0852
pos,191.0848,pos_mz_191.0852_07812,191.0852
pos,191.0849,pos_mz_191.0852_07812,191.0852
pos,191.085,pos_mz_191.0852_07812,191.0852
pos,191.0851,pos_mz_191.0852_07812,191.0852
pos,191.0852,pos_mz_191.0852_07812,191.0852
pos,191.0853,pos_mz_191.0852_07812,191.0852
pos,191.0854,pos_mz_191.0852_07812,191.0852
pos,191.0855,pos_mz_191.0852_07812,191.0852
pos,191.1035,pos_mz_191.1039_07818,191.1039
pos,191.1036,pos_mz_191.1039_07818,191.1039
pos,191.1037,pos_mz_191.1039_07818,191.1039
pos,191.1038,pos_mz_191.1039_07818,191.1039
pos,191.1039,pos_mz_191.1039_07818,191.1039
pos,191.104,pos_mz_191.1039_07818,191.1039
pos,191.1041,pos_mz_191.1039_07818,191.1039
pos,191.1042,pos_mz_191.1039_07818,191.1039
pos,193.0828,pos_mz_193.0831_07900,193.0831
pos,193.0829,pos_mz_193.0831_07900,193.0831
pos,193.083,pos_mz_193.0831_07900,193.0831
pos,193.0831,pos_mz_193.0831_07900,193.0831
pos,193.0832,pos_mz_193.0831_07900,193.0831
pos,193.0833,pos_mz_193.0831_07900,193.0831
pos,193.0834,pos_mz_193.0831_07900,193.0831
pos,193.0835,pos_mz_193.0831_07900,193.0831
pos,193.1302,pos_mz_193.1307_07914,193.1307
pos,193.1303,pos_mz_193.1307_07914,193.1307
pos,193.1304,pos_mz_193.1307_07914,193.1307
pos,193.1305,pos_mz_193.1307_07914,193.1307
pos,193.1306,pos_mz_193.1307_07914,193.1307
pos,193.1307,pos_mz_193.1307_07914,193.1307
pos,193.1308,pos_mz_193.1307_07914,193.1307
pos,193.1309,pos_mz_193.1307_07914,193.1307
pos,193.1578,pos_mz_193.1582_07921,193.1582
pos,193.1579,pos_mz_193.1582_07921,193.1582
pos,193.158,pos_mz_193.1582_07921,193.1582
pos,193.1581,pos_mz_193.1582_07921,193.1582
pos,193.1582,pos_mz_193.1582_07921,193.1582
pos,193.1583,pos_mz_193.1582_07921,193.1582
pos,193.1584,pos_mz_193.1582_07921,193.1582
pos,193.1585,pos_mz_193.1582_07921,193.1582
pos,194.1333,pos_mz_194.1338_07949,194.1338
pos,194.1334,pos_mz_194.1338_07949,194.1338
pos,194.1335,pos_mz_194.1338_07949,194.1338
pos,194.1336,pos_mz_194.1338_07949,194.1338
pos,194.1337,pos_mz_194.1338_07949,194.1338
pos,194.1338,pos_mz_194.1338_07949,194.1338
pos,194.1339,pos_mz_194.1338_07949,194.1338
pos,194.134,pos_mz_194.1338_07949,194.1338
